Entity,Code,Year,Oil Consumption - EJ,Gas Consumption - EJ,Coal Consumption - EJ,Solar Consumption - EJ,Hydro Consumption - EJ,Nuclear Consumption - EJ,Wind Consumption - EJ,Geo Biomass Other - EJ,Biofuels (TWh)
Africa,,2007,1722.4616978202423,908.0621422494078,1070.1845685663338,0.14166667293531046,253.2485699093978,30.060804941077496,2.699345469141653,8.35882699955625,0
Africa,,2008,1819.1865322494923,947.7864317869361,1179.4848532873416,0.19833050556612367,256.47109916428633,34.32735575864764,3.463827030736936,8.635748212940877,0.008
Africa,,2009,1885.540243447552,955.7643822998443,1174.4284838153242,0.25750016946040466,261.7192413563068,33.59601306776868,4.17059376389862,9.346655197997176,0.031
Africa,,2010,1979.9242628604627,989.1684420070234,1164.1440122757206,0.5575085376045844,280.100861334582,35.269813182894644,5.955695160835345,9.985010302112268,0.039
Africa,,2011,1926.235447202986,1072.084081346779,1144.6343142296466,1.173377480711817,286.2139419371704,33.435087723658505,6.575773548641131,10.183569486330766,0.055
Africa,,2012,2031.1044032298423,1151.0751267687567,1116.0868384782873,1.4196096410157684,285.78645647376004,33.400992840201226,7.628707783029594,10.534727769290614,0.039
Africa,,2013,2103.6394253327385,1166.3001266419299,1130.6388403966432,2.1105315654779377,301.27108273358726,36.11478374606528,9.113912885017196,11.364324562084905,0.055
Africa,,2014,2138.874360617806,1198.923562423441,1184.4630490706422,4.660518533037761,314.8738313876581,35.104518252617694,13.126967265279385,14.13119311098639,0.212
Africa,,2015,2187.3268843389023,1284.60419113697,1118.5239988390113,9.09629713723125,303.2094596826737,30.95672119392853,22.485266024596488,18.052361268965214,0.366
Africa,,2016,2206.9887234369944,1320.2286693918436,1187.1405531881746,12.421350558625804,291.2163941133706,40.01903541756967,28.431820295363323,18.123724823725897,0.481
Africa,,2017,2219.6990696720577,1400.8872043103586,1182.5502094768942,17.460140598404028,309.5393093079133,39.390874012674004,31.145472655715412,18.92754726966954,0.639
Africa,,2018,2242.7923829938045,1488.1310243538032,1223.7119941762955,24.48156762327988,324.0636040864676,27.563948805527378,35.51063104388767,20.031020025129923,0.816
Africa,,2019,2299.624018891888,1501.2791248574058,1242.3308036507426,47.984106566864824,328.68033962696137,35.197447212056915,43.35376294152316,20.265984255137212,0.972
Algeria,DZA,1965,15.405264268646002,7.430505944400001,0.8141006512800001,0,1.111112,0,0,0,0
Algeria,DZA,1966,20.272721495942,7.719256175399999,0.7908406326720001,0,0.9861119000000002,0,0,0,0
Algeria,DZA,1967,18.942046264736003,7.488255990600001,0.6047604838080001,0,1.1388898000000003,0,0,0,0
Algeria,DZA,1968,20.167317522730002,7.8732562986,0.6396505117200001,0,1.56389014,0,0,0,0
Algeria,DZA,1969,21.305947044744002,10.351695781350001,0.8141006512800001,0,1.00277858,0,0,0,0
Algeria,DZA,1970,24.347700311478,9.7308827847,0.9652907722320001,0,1.6111124000000001,0,0,0,0
Algeria,DZA,1971,27.440072229818,11.049508839600001,0.267490213992,0,0.9166674,0,0,0,0
Algeria,DZA,1972,30.121438263798,12.8301352641,0.23260018608000002,0,1.3750011000000002,0,0,0,0
Algeria,DZA,1973,32.900371320276,17.859201787350003,0.267490213992,0,2.0888905600000003,0,0,0,0
Algeria,DZA,1974,36.543870068406,20.6745165396,0.220970176776,0,1.3805566600000003,0,0,0,0
Algeria,DZA,1975,40.630700004534006,28.490022792000005,0.279120223296,0,0.91111184,0,0,0,0
Algeria,DZA,1976,46.717769874186004,33.68752695,0.5466104372880001,0,1.08055642,0,0,0,0
Algeria,DZA,1977,52.806535856306,35.901278721,0.709430567544,0,0.74722282,0,0,0,0
Algeria,DZA,1978,54.607988408578,57.653796123,0.36053028842400003,0,0.6944450000000001,0,0,0,0
Algeria,DZA,1979,65.318669477116,81.52381521900001,0.837360669888,0,0.8083339800000001,0,0,0,0
Algeria,DZA,1980,66.202482961944,109.43633754900002,0.744320595456,0,0.71388946,0,0,0,0
Algeria,DZA,1981,71.323129836236,142.25761380600002,0.52335041868,0,1.0166674800000002,0,0,0,0
Algeria,DZA,1982,75.573478236512,161.411379129,9.711057768840002,0,1.33055662,0,0,0,0
Algeria,DZA,1983,84.89248902504801,176.715141372,8.66435693148,0,0.6527783,0,0,0,0
Algeria,DZA,1984,94.002081590494,155.251374201,9.606387685104,0,1.2555565600000003,0,0,0,0
Algeria,DZA,1985,96.55388029859802,153.807623046,10.025068020048002,0,1.79444588,0,0,0,0
Algeria,DZA,1986,98.02133258367,168.43763475,10.29255823404,0,0.6944450000000001,0,0,0,0
Algeria,DZA,1987,99.10060316930802,172.28763783000005,12.304549843632001,0,1.38611222,0,0,0,0
Algeria,DZA,1988,99.17267794919,194.136405309,11.571859257480002,0,0.5083337400000001,0,0,0,0
Algeria,DZA,1989,103.93674426044001,182.682646146,9.780837824664001,0,0.6277782800000001,0,0,0,0
Algeria,DZA,1990,111.81170528262601,195.09890607900002,7.664176131336001,0,0.37500030000000006,0,0,0,0
Algeria,DZA,1991,110.62787461334,192.69265415400002,7.908406326720001,0,0.81388954,0,0,0,0
Algeria,DZA,1992,111.29274458968001,198.948909159,9.397047517632,0,0.5527782200000001,0,0,0,0
Algeria,DZA,1993,110.75496527056802,178.543892835,7.652546122032,0,0.98055634,0,0,0,0
Algeria,DZA,1994,106.05098067405001,188.168900535,7.210605768480001,0,0.4611114800000001,0,0,0,0
Algeria,DZA,1995,103.142365291604,202.22141177700001,7.210605768480001,0,0.53611154,0,0,0,0
Algeria,DZA,1996,98.42215845988602,207.70766616600002,3.3959627167680004,0,0.37500030000000006,0,0,0,0
Algeria,DZA,1997,97.64349755918,194.040155232,5.954564763648,0,0.20833350000000003,0,0,0,0
Algeria,DZA,1998,100.65882858255401,200.681410545,6.373245098592,0,0.5972227,0,0,0,0
Algeria,DZA,1999,98.89842495201002,205.10891408700002,6.8268154614480006,0,0.5638893400000001,0,0,0,0
Algeria,DZA,2000,103.13256222820601,191.01309031035004,5.6405545124400005,0,0.15000012000000001,0,0,0,0
Algeria,DZA,2001,106.77541930915602,197.3222828577,6.512805210240001,0,0.1904222302597404,0,0,0,0
Algeria,DZA,2002,118.39732444000602,194.83903087110002,8.54805683844,0,0.15629044761290337,0,0,0,0
Algeria,DZA,2003,123.17421659485001,205.93185224535,7.047785638224,0,0.7219557057692305,0,0,0,0
Algeria,DZA,2004,128.74693327524201,211.89935701935002,8.408496726792,0,0.679459142292993,0,0,0,0
Algeria,DZA,2005,134.21349227070792,223.56005384790004,6.908225526576001,0,1.4936879038101254,0,0,0,0
Algeria,DZA,2006,139.84583262657662,228.497682798,10.257668206128002,0,0.5816356854339623,0,0,0,0
Algeria,DZA,2007,156.39012158706663,233.8070015753661,8.803917043128001,0,0.60031298025,0,0,0,0
Algeria,DZA,2008,169.9160323279949,244.04207023350003,8.803917043128001,0,0.7470502870807462,0,0,0,0
Algeria,DZA,2009,180.134573551988,262.11783469410005,5.652184521744001,0,0.89722294,0,0,0,0
Algeria,DZA,2010,180.048999039084,253.2724526178,3.6053028842400003,0.02372701284662576,0.4510739804907985,0,0,0,0
Algeria,DZA,2011,192.22780683767797,267.9698393757,3.1982525586,0.046954115307164694,0.9795739543902422,0,0,0,0
Algeria,DZA,2012,204.39543129399203,298.7409889926,3.3959627167680004,0.06883206004692399,1.001970498545455,0,0,0,0
Algeria,DZA,2013,213.576555861108,321.21538197210003,1.837541470032,0.07322295014457826,0.253464058192771,0,0,0,0
Algeria,DZA,2014,221.92533031790003,360.9185387346,2.081771665416,0.1526947329341317,0.4911680576047901,0,0.0025449122155688604,0,0
Algeria,DZA,2015,236.14867219656443,379.22530338,1.5467912374320003,0.14672630785714266,0.36681576964285595,0,0.04806551464285706,0,0
Algeria,DZA,2016,229.44122285838705,385.96280877000004,0.569870455896,0.616124753254436,0.18106523360946739,0,0.04791201044597548,0,0
Algeria,DZA,2017,225.32249578563022,394.62531570000004,2.116661693328,1.2600010080000001,0.140000112,0,0.04750003800000001,0,0
Algeria,DZA,2018,230.3539721719192,434.08784727,5.815004652000001,1.4986854094736852,0.2907897063157901,0,0.024853821052631574,0,0
Algeria,DZA,2019,244.92717394158242,452.37536190000003,5.815004652000001,1.522874357722245,0.37514709787791883,0,0.024762184678410484,0,0
Angola,AGO,1965,,,,,,,,,0
Angola,AGO,1966,,,,,,,,,0
Angola,AGO,1967,,,,,,,,,0
Angola,AGO,1968,,,,,,,,,0
Angola,AGO,1969,,,,,,,,,0
Angola,AGO,1970,,,,,,,,,0
Angola,AGO,1971,,,,,,,,,0
Angola,AGO,1972,,,,,,,,,0
Angola,AGO,1973,,,,,,,,,0
Angola,AGO,1974,,,,,,,,,0
Angola,AGO,1975,,,,,,,,,0
Angola,AGO,1976,,,,,,,,,0
Angola,AGO,1977,,,,,,,,,0
Angola,AGO,1978,,,,,,,,,0
Angola,AGO,1979,,,,,,,,,0
Angola,AGO,1980,,,,,,,,,0
Angola,AGO,1981,,,,,,,,,0
Angola,AGO,1982,,,,,,,,,0
Angola,AGO,1983,,,,,,,,,0
Angola,AGO,1984,,,,,,,,,0
Angola,AGO,1985,,,,,,,,,0
Angola,AGO,1986,,,,,,,,,0
Angola,AGO,1987,,,,,,,,,0
Angola,AGO,1988,,,,,,,,,0
Angola,AGO,1989,,,,,,,,,0
Angola,AGO,1990,,,,,,,,,0
Angola,AGO,1991,,,,,,,,,0
Angola,AGO,1992,,,,,,,,,0
Angola,AGO,1993,,,,,,,,,0
Angola,AGO,1994,,,,,,,,,0
Angola,AGO,1995,,,,,,,,,0
Angola,AGO,1996,,,,,,,,,0
Angola,AGO,1997,,,,,,,,,0
Angola,AGO,1998,,,,,,,,,0
Angola,AGO,1999,,,,,,,,,0
Angola,AGO,2000,,,,,,,,,0
Angola,AGO,2001,,,,,,,,,0
Angola,AGO,2002,,,,,,,,,0
Angola,AGO,2003,,,,,,,,,0
Angola,AGO,2004,,,,,,,,,0
Angola,AGO,2005,,,,,,,,,0
Angola,AGO,2006,,,,,,,,,0
Angola,AGO,2007,,,,,,,,,0
Angola,AGO,2008,,,,,,,,,0
Angola,AGO,2009,,,,,,,,,0
Angola,AGO,2010,,,,,,,,,0
Angola,AGO,2011,,,,,,,,,0
Angola,AGO,2012,,,,,,,,,0
Angola,AGO,2013,,,,,,,,,0
Angola,AGO,2014,,,,,,,,,0
Angola,AGO,2015,,,,,,,,,0
Angola,AGO,2016,,,,,,,,,0
Angola,AGO,2017,,,,,,,,,0
Angola,AGO,2018,,,,,,,,,0
Angola,AGO,2019,,,,,,,,,0
Argentina,ARG,1965,260.1395019238812,41.2340329872,8.455055950557572,0,3.4027805000000004,0,0,0,0
Argentina,ARG,1966,268.5650168693466,44.65723572576,6.971823876314695,0,3.44722498,0,0,0,0
Argentina,ARG,1967,275.1868464958366,46.69948735956,7.840403261153703,0,3.53055838,0,0,0,0
Argentina,ARG,1968,281.0077020810902,51.99961659966001,7.619041370723693,0,4.16111444,0,0,0,0
Argentina,ARG,1969,291.98198751848093,51.805116444060005,9.122177294050246,0,3.7333363200000003,0,0,0,0
Argentina,ARG,1970,262.16001178965445,58.544546835600016,11.722607758084704,0,4.3194479,0,0,0.13205841468454807,0
Argentina,ARG,1971,279.975333980088,63.20282556222,10.277550250688401,0,4.28889232,0,0,0.1385129266508746,0
Argentina,ARG,1972,280.357475952468,70.92448173954,8.651301819865864,0,4.177781120000001,0,0,0.17875889836099765,0
Argentina,ARG,1973,281.31813033210204,80.70783956622,9.496529576112083,0,8.31667332,0,0,0.1362290934341109,0
Argentina,ARG,1974,282.304195565398,85.42446833952,11.825931323095102,0,13.966677840000001,2.87778008,0,0.13907697634085706,0
Argentina,ARG,1975,265.94047941888,87.52507002000002,11.5109494999884,0,14.447233780000001,6.99167226,0,0.1525630151320756,0
Argentina,ARG,1976,276.261924064918,98.5143288114,11.642594523484307,0,13.92501114,7.144450160000001,0,0.1394523102983965,0
Argentina,ARG,1977,291.239878547272,102.89058231240001,11.008511887933077,0,16.01667948,4.54722586,0,0.14959764139110515,0
Argentina,ARG,1978,291.229265205448,100.07033005620002,13.41920609491526,0,21.533350560000002,8.044450880000001,0,0.15037973721456047,0
Argentina,ARG,1979,308.04888366113204,102.89058231240001,12.50168383007737,0,29.611134800000002,7.47778376,0,0.23442730807741088,0
Argentina,ARG,1980,288.258556162216,112.1293397034,11.144598541906563,0,42.06670032000001,6.5000052,0,0.23958788040418127,0
Argentina,ARG,1981,267.233926564748,117.186343749,10.56047565526335,0,40.791699300000005,7.822228480000001,0,0.20756266605,0
Argentina,ARG,1982,256.321235334602,133.13535650820003,10.666084682699642,0,48.869483540000004,5.1944486,0,0.2664237282437788,0
Argentina,ARG,1983,260.93811680588203,143.1521145216,9.679970969260497,0,51.16392982000001,9.4583409,0,0.38143026084717574,0
Argentina,ARG,1984,245.98795706798603,152.39087191259998,7.185229441752011,0,55.2222664,12.891676980000002,0,0.27053574923911156,0
Argentina,ARG,1985,222.50386300294798,155.6973745578,10.599614241413471,0,57.35004588,16.01667948,0,0.2870047137305706,0
Argentina,ARG,1986,255.58064668657605,168.24263459399998,12.109359017767577,0,58.358380020000006,15.863901580000002,0,0.29744168464052684,0
Argentina,ARG,1987,272.78320989306,168.33988467179998,13.439683532372003,0,60.66949298,17.9583477,0,0.30043586064924904,0
Argentina,ARG,1988,272.029482067856,196.63965731160002,13.772360656251989,0,41.75836674,16.10556844,0,0.3364337340121191,0
Argentina,ARG,1989,246.78985937617404,206.5591652472,14.902780099856377,0,36.0139177,13.99723342,0,0.3316027872118425,0
Argentina,ARG,1990,233.443276198916,197.32040785620003,12.266141999992112,0,49.65559528000001,20.22501618,0,0.2965649142799611,0
Argentina,ARG,1991,240.502527957424,200.91866073480003,10.794021112505844,0,45.05836938,21.54446168,0,0.2766680110916443,0
Argentina,ARG,1992,254.04411629068605,217.25667380520002,12.168173372327743,0,54.94185091191918,19.66946018,0,0.28295993332747393,0
Argentina,ARG,1993,251.62767074642002,229.41293353020004,8.069993675989776,0,65.43192664404027,21.527795,0,0.2984402464680562,0
Argentina,ARG,1994,243.23910681335204,235.831438665,7.065112642194758,0,77.70225071393945,22.875018300000004,0,0.33136148062781967,0
Argentina,ARG,1995,241.90137963206,262.47795998220005,7.41415834578346,0,79.05039994060603,19.62779348,0,0.321090416033619,0
Argentina,ARG,1996,251.42438363934605,301.18349094660005,7.7668223576607485,0,72.07000715090905,20.719461020000004,0.026716688040000002,0.9761049255041269,0
Argentina,ARG,1997,251.72900332748603,277.5517220412,6.127718918682825,0,91.74996116646467,22.113906580000002,0.04053336576000001,1.2378677958489999,0
Argentina,ARG,1998,257.29200694455204,296.7099873678,8.23741595154049,0.00004722226,90.06059393393946,20.70279434,0.09039173898,1.2885599280902262,0
Argentina,ARG,1999,239.565706374634,314.7012517608,9.885477449644773,0.00007222228,73.69469980868686,19.73890468,0.09661396618000001,1.8068212867257147,0
Argentina,ARG,2000,241.97685830355402,322.9675083738001,7.51265331341076,0.00010000008000000001,94.53899257838384,17.158347060000004,0.09655007724,1.8750412503221614,0
Argentina,ARG,2001,233.11448843588602,302.35049188019997,6.156857205646823,0.00011866892610389607,115.64221339786307,19.481022078311696,0.13622364793987007,1.6815824255107616,0
Argentina,ARG,2002,214.87363773210603,294.3759855006,4.586300160677388,0.00012887107083870976,113.70006815124925,15.96081922025805,0.2012719352109677,2.331328775360531,0
Argentina,ARG,2003,221.144069137336,336.2907690324,5.593869108099818,0.00017708347500000002,106.46825404270398,20.61251649,0.21237484938692305,2.762719773005459,0
Argentina,ARG,2004,232.64747056227205,368.091544473,9.519827035817205,0.0001894905974522292,95.8358950434858,21.30145016216561,0.19611194032891704,2.4371064934550075,0
Argentina,ARG,2005,247.28703446141378,392.89031431200004,10.961653718969849,0.00021787992113924052,105.84684819869972,18.48751479,0.19291697474484856,2.889122456009755,0
Argentina,ARG,2006,259.9603576735626,406.5053252040001,9.923828516397574,0.00024056623018867907,116.605124730566,20.637909592075466,0.18614480300377353,4.189622117030735,0
Argentina,ARG,2007,288.75912540749334,427.1223416976,14.360372587629685,0.00028926585641250003,100.24961144962501,19.26845291475,0.16360653713512502,4.1854795715460344,0
Argentina,ARG,2008,296.9553909122783,431.88759550980006,17.516082745510708,0.00037933260160248573,98.19619656931664,19.51833859602483,0.11074051188426391,4.470518874925961,0
Argentina,ARG,2009,290.8214023885608,418.35591740140507,9.62094575448739,0.0001996032461022222,106.99252386555561,21.467764087777756,0.09662600109703516,4.535320719515007,0
Argentina,ARG,2010,326.2937358797244,420.8745022838908,13.472090827423598,0.00022394649817545996,105.71036064184032,18.799094793865027,0.06610086659230736,5.24928821413274,5.962
Argentina,ARG,2011,326.75350590031235,438.3982376101678,14.618656959318878,0.0041826252973170604,102.72828340207319,16.585379121951213,0.06890849262675,5.675842814550204,8.8
Argentina,ARG,2012,339.7310856834678,456.64245867213305,13.66919151618216,0.021051597992780065,94.98371235054549,16.490013192000003,0.952675608906694,6.320454659110682,10.877
Argentina,ARG,2013,364.1897225574144,460.2772578766062,14.939314675335014,0.03859330542281242,104.20189059036136,15.891428375783114,1.1606986532569743,6.291413293948081,12.06
Argentina,ARG,2014,357.07288163618796,461.55015987580197,15.891729314539282,0.04057608036502999,103.99529277700599,14.032645956646702,1.57655021333497,5.858452184511082,14.111
Argentina,ARG,2015,367.29059908303594,466.52605587414894,15.81414192900412,0.03714452376321413,105.67051608396413,17.807008293214267,1.5009973869576603,6.016432813641401,15.394
Argentina,ARG,2016,359.37362698015494,482.10049756152563,12.188651102213083,0.03589366776816569,96.20195353145598,20.83507583964495,1.376495627822838,4.937570063001558,16.339
Argentina,ARG,2017,349.89495284832725,483.0006719258423,12.525298199844933,0.041042532834,103.85752952918077,15.220012176,1.5289187231340002,5.9591410365785995,18.784
Argentina,ARG,2018,334.311939612335,487.0427864430758,13.709158634918134,0.2687443670421053,103.51085883950167,17.079545827368428,3.511206171535801,6.19428618365651,17.946
Argentina,ARG,2019,329.3280383377255,474.9063305144521,6.347707312686594,1.9802267408645449,91.78546270940532,20.903983731230415,12.371104323822598,5.936273205629238,18.322
Asia Pacific,,1965,1896.8637620583459,56.232012742457265,2780.733673026631,0,433.58244297678806,0.0694445,0,4.56667032,
Asia Pacific,,1966,2185.889382645166,62.38930297433272,2931.5145385216156,0,450.866547359616,1.6222235200000001,0,4.56389254,
Asia Pacific,,1967,2547.5895154341238,71.39156915416352,2854.300956949578,0,424.63019359277206,1.74722362,0,3.9555587200000004,
Asia Pacific,,1968,2913.3057887019054,77.81809283136641,2896.735464548379,0,467.35903777582,2.9000023200000005,0,4.38055906,
Asia Pacific,,1969,3384.4570473629446,102.60050647935034,3250.190457080563,0,483.7887298084521,5.018841792848001,0,4.466670240000001,
Asia Pacific,,1970,3935.2446006202176,142.32483924002696,3631.1414927170367,0,501.97265268891204,16.358741975872004,0,4.93529283712,
Asia Pacific,,1971,4375.889016851718,169.5510448897627,3886.855492209823,0,553.5617756268441,25.085801735292,0,4.8739233435800005,
Asia Pacific,,1972,4712.240496433798,196.41542112495705,4036.5944702293264,0,569.7671585911401,29.463765237660002,0,4.95997896798,
Asia Pacific,,1973,5360.955722074925,242.41165477539346,4134.179707123925,0,538.9216089147201,33.445702312096,0,5.0972207444399995,
Asia Pacific,,1974,5326.235439648972,302.30922456704457,4234.739666489189,0,605.2910661460461,61.18900395116401,0,6.934086395217901,
Asia Pacific,,1975,5301.163185220322,351.212111814187,4557.454873746871,0,645.6789897751008,77.43974584063601,0,7.373156921912625,
Asia Pacific,,1976,5637.92853998703,405.9987006515145,4665.6845909667145,0,647.9265458380165,103.47821944917601,0,7.186296246108426,
Asia Pacific,,1977,5927.309629514078,499.7694461717621,4975.582086068095,0,630.6624879190367,94.46738168495601,0,7.2845710323305255,
Asia Pacific,,1978,6290.3810234632665,599.5769289246512,5219.299837280086,0,658.4627750389097,185.38360941788,0,8.104093617772625,
Asia Pacific,,1979,6454.759902080541,685.3542531069168,5472.167406793617,0,713.8391118309021,228.53806671919602,0,10.313676087191574,
Asia Pacific,,1980,6120.766821730957,735.6373523412223,5784.01044194379,0,759.5762154345224,268.875356211224,0,14.370659157336851,
Asia Pacific,,1981,5946.557587316903,743.7023211088921,5975.040861695088,0,804.8053387414977,288.94236282037207,0,19.644364107291576,
Asia Pacific,,1982,5759.956159131713,773.5677711314775,6184.445751572673,0,785.1872599001609,337.920980336568,0,44.31085420742696,
Asia Pacific,,1983,5844.769129216341,854.2517077108611,6546.71079371514,0,831.5044729772353,404.193829465916,0,50.18839172304959,
Asia Pacific,,1984,6067.43105974191,999.394851244236,7113.742569882448,0,831.6859265316091,486.15536559064805,0,54.839314457673694,
Asia Pacific,,1985,6052.280444845315,1086.0315217230834,7675.244762498343,0,889.0135262914355,583.1859559928359,0,57.75417817991364,
Asia Pacific,,1986,6292.259779441075,1185.6700505137458,7970.284647044201,0,911.55379091513,628.2451692623999,0,60.249742775779,
Asia Pacific,,1987,6495.954181187827,1258.6515304020966,8544.240196559189,0,908.0320631787473,740.7600792742561,0,61.13824317956126,
Asia Pacific,,1988,7056.1515973201795,1342.3590991222036,9155.210376563553,0,1004.9626419239733,697.000525933308,0,66.18534386051329,
Asia Pacific,,1989,7489.2424158677795,1409.2759316817992,9567.977209678395,0,1077.8995563971193,737.7686007699641,0,72.89822228929145,
Asia Pacific,,1990,7912.113545459578,1520.2153596393373,9773.02098382406,0.011111120000000002,1109.0885062544507,797.607595863344,0.08978682828282822,62.03916623807551,
Asia Pacific,,1991,8254.78285711481,1667.9639918416453,10173.430391548303,0.026250021,1140.3461133132387,850.3561302843601,0.33889168525454527,63.43963948604321,
Asia Pacific,,1992,8812.80973090609,1781.3418603885375,10526.229728688217,0.076666728,1115.3471428067146,873.2395447021881,0.6124283799535343,63.90653513921444,
Asia Pacific,,1993,9199.422254708195,1866.5967961242368,11078.730890255316,0.119722318,1223.0202023345432,967.861308732872,0.8662136559333342,63.60703404076793,
Asia Pacific,,1994,9743.608002759418,2031.9963016312136,11631.397200671763,0.148333452,1231.3848673100251,1033.496765130084,1.6210792991070715,73.25277969726773,
Asia Pacific,,1995,10339.716330485644,2128.488297584587,11906.260176250966,0.19627821538383836,1342.874496177021,1139.449990448152,3.1155616955898906,85.83934289376661,
Asia Pacific,,1996,10842.471604887289,2323.7674713466345,12427.719130120407,0.2726685683030304,1315.0272762845323,1197.999597176689,2.753349609580284,87.37791426138716,
